0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.5875,0.5226,0.5659,0.5668,0.6153,0.6087,0.603,0.5903,0.4553,0.578,0.572,0.6831,0.4984,0.5473,0.5323,0.6059,0.5381,0.5691,0.5355,0.5099,0.5906,0.6705,0.5967,0.4976,0.5662,0.5375,0.5628,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5596,0.5257,0.655,0.6705,0.5073,0.5662,0.5409,0.5415,0.5843,0.6185,0.5381,0.5662,0.68,0.5906,0.6395
0.5875,0.5226,0.5659,0.5668,0.6153,0.6087,0.603,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5473,0.5447,0.6059,0.5381,0.5691,0.5355,0.5099,0.5906,0.6705,0.5967,0.4976,0.5662,0.5375,0.5628,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5596,0.5257,0.655,0.6705,0.5073,0.5662,0.5409,0.5415,0.5843,0.6185,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5226,0.5659,0.5668,0.6153,0.6087,0.603,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5473,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.4976,0.5662,0.5375,0.5628,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5596,0.5257,0.655,0.6705,0.5073,0.5662,0.5467,0.5415,0.5843,0.6309,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5226,0.5846,0.5668,0.6153,0.6087,0.6093,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5473,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5662,0.5625,0.5628,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5596,0.5257,0.655,0.6705,0.5073,0.5662,0.5467,0.5415,0.5843,0.6309,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5226,0.5846,0.5668,0.6153,0.6087,0.6093,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5473,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5843,0.5625,0.5722,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5596,0.5257,0.655,0.6828,0.5073,0.5662,0.5467,0.5415,0.5843,0.6309,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5254,0.5846,0.5668,0.6277,0.6087,0.6093,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5473,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5843,0.5625,0.5722,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5662,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.5722,0.655,0.6828,0.5073,0.5662,0.5467,0.5415,0.5843,0.6309,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5409,0.5846,0.5668,0.6277,0.6087,0.6093,0.5903,0.4826,0.578,0.5967,0.6831,0.4984,0.5501,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5875,0.5625,0.5722,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5691,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5073,0.5662,0.5467,0.5567,0.5843,0.6309,0.5381,0.5662,0.6892,0.5906,0.6395
0.5875,0.5409,0.5846,0.5668,0.6277,0.6087,0.6093,0.5903,0.501,0.578,0.5967,0.6831,0.4984,0.5501,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5909,0.5625,0.5722,0.6797,0.6739,0.6303,0.5694,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5691,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5073,0.5662,0.5467,0.5567,0.5843,0.6309,0.547,0.5662,0.6892,0.5906,0.6395
0.5875,0.5409,0.5846,0.5668,0.6277,0.6087,0.6214,0.5903,0.501,0.578,0.5967,0.6831,0.4984,0.5501,0.5447,0.6059,0.5381,0.5691,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5909,0.5748,0.5722,0.6797,0.6739,0.6303,0.5875,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5231,0.5378,0.5878,0.5346,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.547,0.5662,0.6892,0.5906,0.6395
0.5875,0.5412,0.5846,0.5668,0.6277,0.6087,0.6214,0.5903,0.501,0.578,0.5967,0.6831,0.5289,0.5501,0.5447,0.6059,0.5381,0.5717,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5909,0.5748,0.5722,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5323,0.5378,0.5878,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5501,0.5662,0.6892,0.5906,0.6395
0.5875,0.5625,0.5846,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6831,0.5289,0.5501,0.5447,0.6059,0.5381,0.5717,0.5601,0.5099,0.5906,0.6705,0.5967,0.5073,0.5909,0.5748,0.5722,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5323,0.5378,0.5878,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5533,0.5662,0.6892,0.5906,0.6395
0.5875,0.5625,0.5846,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5381,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5197,0.5909,0.5748,0.5722,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6645,0.5444,0.4516,0.6337,0.6061,0.5323,0.5378,0.5878,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5533,0.5662,0.6892,0.5906,0.6395
0.5875,0.5625,0.5846,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5381,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5197,0.5909,0.6211,0.5814,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6673,0.5444,0.4516,0.6337,0.6061,0.5323,0.5378,0.5878,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.655,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5533,0.5662,0.6892,0.5906,0.6518
0.5875,0.5625,0.5846,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5381,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5814,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6673,0.5444,0.4516,0.6337,0.6061,0.5355,0.5378,0.6061,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5533,0.5662,0.6892,0.5906,0.6518
0.5875,0.5625,0.5846,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5381,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5814,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6673,0.5444,0.4516,0.6337,0.6061,0.5355,0.5378,0.6061,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5096,0.5662,0.5467,0.5567,0.5843,0.6309,0.5593,0.5662,0.6892,0.5906,0.6518
0.5875,0.5625,0.603,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5814,0.6857,0.6739,0.6426,0.5875,0.6553,0.5694,0.6673,0.5444,0.4516,0.6337,0.6061,0.5355,0.5378,0.6061,0.5628,0.5906,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5096,0.5662,0.5685,0.5567,0.5843,0.6309,0.5593,0.5662,0.6892,0.5906,0.6518
0.6153,0.5625,0.603,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5938,0.6857,0.6739,0.6426,0.609,0.6553,0.5694,0.6673,0.5444,0.4639,0.6337,0.6061,0.5355,0.5378,0.6061,0.5628,0.5938,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5096,0.5662,0.5685,0.5567,0.5843,0.6309,0.5593,0.5662,0.6892,0.5906,0.6518
0.6153,0.5748,0.603,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5501,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5938,0.6857,0.6739,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6061,0.5355,0.5378,0.6061,0.5628,0.5938,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5685,0.5567,0.5843,0.6309,0.5593,0.5662,0.6892,0.5906,0.6518
0.6153,0.5748,0.603,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5703,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5938,0.6857,0.6739,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6061,0.5355,0.5378,0.6122,0.5628,0.5938,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5685,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6518
0.6153,0.5748,0.603,0.5668,0.6277,0.6087,0.6214,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.5703,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5967,0.5501,0.5909,0.6211,0.5938,0.6889,0.6739,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6061,0.5355,0.5378,0.6122,0.5628,0.6214,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5685,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6518
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.578,0.6182,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5998,0.5501,0.5909,0.6211,0.5938,0.6889,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6061,0.5355,0.5378,0.6122,0.5688,0.6214,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5685,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6518
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6182,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5998,0.5501,0.5909,0.6211,0.5938,0.6889,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6061,0.5355,0.5378,0.6122,0.5688,0.6214,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6642
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6182,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.5998,0.5501,0.5909,0.6211,0.5938,0.6889,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5378,0.6122,0.5688,0.6214,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6642
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6182,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5501,0.5909,0.6211,0.5938,0.6889,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5378,0.6122,0.5688,0.6214,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6214,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5501,0.5909,0.649,0.603,0.6889,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5378,0.6122,0.5688,0.6369,0.4545,0.6708,0.6553,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5567,0.5843,0.6309,0.584,0.5662,0.6892,0.5906,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6214,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5501,0.5909,0.649,0.603,0.692,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5378,0.6122,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.5906,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6214,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5501,0.5909,0.649,0.603,0.692,0.6831,0.6426,0.609,0.6553,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.5906,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6306,0.6923,0.5289,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5501,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.5998,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6306,0.6923,0.532,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.5998,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6306,0.6923,0.532,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.5748,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5809,0.6306,0.6923,0.532,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.584,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6277,0.6087,0.6429,0.6151,0.501,0.5964,0.6306,0.6923,0.532,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6369,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5662,0.584,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6151,0.501,0.5964,0.6306,0.6923,0.532,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.5964,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6151,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7012,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.5501,0.6153,0.5688,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6151,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7044,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.584,0.6153,0.5688,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6182,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7044,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.584,0.6153,0.5688,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7044,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4668,0.6337,0.6369,0.5355,0.584,0.6153,0.5688,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.603,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.603,0.7044,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4792,0.6337,0.6369,0.5355,0.584,0.6153,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.6061,0.6673
0.6153,0.6027,0.603,0.5668,0.6369,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.4792,0.6337,0.6369,0.5355,0.584,0.6153,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5754,0.584,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.6061,0.6673
0.6153,0.6027,0.603,0.5668,0.6461,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.597,0.6705,0.6828,0.5593,0.5786,0.5903,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.6245,0.6673
0.6153,0.6059,0.603,0.5668,0.6461,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.6061,0.6705,0.6828,0.5593,0.5786,0.5903,0.5748,0.5843,0.6309,0.6116,0.5662,0.6892,0.6245,0.6673
0.6153,0.6151,0.603,0.5668,0.6461,0.6087,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.5906,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.6061,0.6705,0.6828,0.5593,0.5786,0.5903,0.5748,0.6065,0.6309,0.6119,0.5662,0.6892,0.6245,0.6673
0.6153,0.6151,0.603,0.5668,0.6461,0.6242,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.603,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6705,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.6061,0.6705,0.6828,0.5593,0.5786,0.5903,0.5748,0.6065,0.6309,0.6119,0.5662,0.6892,0.6245,0.6673
0.6153,0.6151,0.603,0.5668,0.6461,0.6242,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.603,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6765,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.6061,0.6705,0.6828,0.5654,0.5786,0.5903,0.5748,0.6065,0.6309,0.6119,0.5662,0.6892,0.6245,0.6673
0.6153,0.6151,0.603,0.5668,0.6461,0.6242,0.6429,0.6242,0.501,0.5964,0.6306,0.6923,0.5536,0.6182,0.5447,0.6059,0.5536,0.5814,0.5601,0.5099,0.603,0.6705,0.6274,0.5685,0.5909,0.649,0.6061,0.7136,0.6831,0.6426,0.609,0.6897,0.5786,0.6765,0.5444,0.5039,0.6337,0.6369,0.5355,0.584,0.6488,0.5903,0.6616,0.4545,0.6708,0.6676,0.6556,0.5659,0.6061,0.6705,0.6828,0.5654,0.5786,0.5903,0.5748,0.6065,0.6309,0.6119,0.5662,0.6892,0.6245,0.6673
