experiment,response,config,dataset_name,dataset_path,time_col,event_col,execution,response_file,y_raw,population,generations,rate_policy,alpha,y,response_transform,transform_epsilon,I,q0,y_hat_main_effects,y_hat_full_factorial,A,B,AB,residual_main_effects,treatment_mean,full_factorial_minus_treatment_mean,residual_full_factorial,experiment_order,abs_residual_full_factorial,squared_residual_full_factorial
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,10,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_10_complement_DetailedRules.csv,0.9145267215578347,500,500,adaptive,0.1,2.37020289300553,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.06069638147676626,2.293894074518671,0.0,0.07630881848685878,41,0.07630881848685878,0.00582303577886036
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,11,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_11_complement_DetailedRules.csv,0.911135996372268,500,500,adaptive,0.1,2.32758501668684,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.018078505158076297,2.293894074518671,0.0,0.033690942168168814,42,0.033690942168168814,0.0011350795841788956
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,12,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_12_complement_DetailedRules.csv,0.9066925187780512,500,500,adaptive,0.1,2.2739030943480905,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.03560341718067317,2.293894074518671,0.0,-0.019990980170580652,43,0.019990980170580652,0.00039963928818054884
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,13,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_13_complement_DetailedRules.csv,0.91536755159907,500,500,adaptive,0.1,2.3810079364403034,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.07150142491153977,2.293894074518671,0.0,0.08711386192163229,44,0.08711386192163229,0.0075888249389012155
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,14,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_14_complement_DetailedRules.csv,0.9089798011578747,500,500,adaptive,0.1,2.301241425797879,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.008265085730884802,2.293894074518671,0.0,0.0073473512792077145,45,0.0073473512792077145,5.3983570820075237e-05
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,0,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_0_complement_DetailedRules.csv,0.8935624941937321,50,500,adaptive,0.1,2.12765826231763,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,0.1207037347219484,2.0225669646057742,0.0,0.10509129771185588,46,0.10509129771185588,0.011044180854761925
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,1,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_1_complement_DetailedRules.csv,0.8710481215015153,50,500,adaptive,0.1,1.910257924021585,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,-0.09669660357409682,2.0225669646057742,0.0,-0.11230904058418933,47,0.11230904058418933,0.012613320596941088
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,2,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_2_complement_DetailedRules.csv,0.8911521183470539,50,500,adaptive,0.1,2.102563814227604,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,0.09560928663192225,2.0225669646057742,0.0,0.07999684962182974,48,0.07999684962182974,0.006399495949417641
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,3,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_3_complement_DetailedRules.csv,0.8863551622567281,50,500,adaptive,0.1,2.0540396037585436,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,0.04708507616286184,2.0225669646057742,0.0,0.03147263915276932,49,0.03147263915276932,0.0009905270152404284
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,4,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_4_complement_DetailedRules.csv,0.8711083305093291,50,500,adaptive,0.1,1.910794063819789,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,-0.09616046377589282,2.0225669646057742,0.0,-0.11177290078598534,50,0.11177290078598534,0.012493181350113722
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,5,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_5_complement_DetailedRules.csv,0.8840206754687123,50,500,adaptive,0.1,2.0310685124823484,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,0.024113984886666717,2.0225669646057742,0.0,0.0085015478765742,51,0.0085015478765742,7.22763162976833e-05
topk_quality,mean_rule_score,-1_-1,cancer,datasets\files\cancer.parquet,time,status,6,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_-1\cancer\complement\cancer_6_complement_DetailedRules.csv,0.8838766883525278,50,500,adaptive,0.1,2.0296649021614654,logit,1e-06,1,1.1609902157604632,2.0069545275956817,2.0225669646057742,-1,-1,1,0.02271037456578373,2.0225669646057742,0.0,0.007097937555691214,52,0.007097937555691214,5.038071754449176e-05
